class,timestamp,frame_idx,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,l_knee_angle,r_knee_angle
0,1781580551,1,0.4991150200366974,0.231943741440773,-0.46306705474853516,0.999953031539917,0.4932880997657776,0.22055849432945251,-0.4977915287017822,0.9999183416366577,0.49099498987197876,0.22075553238391876,-0.49773234128952026,0.9999083280563354,0.4886152744293213,0.22120881080627441,-0.49784547090530396,0.9999135732650757,0.5004198551177979,0.22015954554080963,-0.49037760496139526,0.9999082088470459,0.5030787587165833,0.2201281189918518,-0.49047017097473145,0.999903678894043,0.5060121417045593,0.2203778326511383,-0.4905216693878174,0.9999063014984131,0.4882221519947052,0.2255358099937439,-0.545448362827301,0.9998862743377686,0.5134326815605164,0.22527295351028442,-0.5177602767944336,0.9998807907104492,0.4988928437232971,0.24332395195960999,-0.4676986336708069,0.999930739402771,0.5034381151199341,0.24316565692424774,-0.4597455561161041,0.9999121427536011,0.4516907334327698,0.30667543411254883,-0.4645340144634247,0.9998742341995239,0.5625197291374207,0.31136995553970337,-0.4171149432659149,0.9998501539230347,0.4139731824398041,0.4193515181541443,-0.3653732240200043,0.9382655024528503,0.5981267690658569,0.41353923082351685,-0.4317869246006012,0.9636573195457458,0.37264522910118103,0.5220842361450195,-0.3398882746696472,0.8600165843963623,0.66347736120224,0.5094325542449951,-0.46820297837257385,0.9429633021354675,0.3633851706981659,0.5527680516242981,-0.36321231722831726,0.773360550403595,0.6699551343917847,0.5364120006561279,-0.49796372652053833,0.9127457141876221,0.37131065130233765,0.5509073734283447,-0.3979988098144531,0.7712472677230835,0.6702951192855835,0.5401260852813721,-0.5251687169075012,0.9032601118087769,0.38310980796813965,0.537385880947113,-0.3524307608604431,0.7386668920516968,0.6619715690612793,0.5284445285797119,-0.48063841462135315,0.864820659160614,0.4956841766834259,0.4850693345069885,-0.03639588505029678,0.9996285438537598,0.5192323327064514,0.47956371307373047,0.036426424980163574,0.9995900988578796,0.5035632848739624,0.6554111242294312,-0.06790922582149506,0.9626848101615906,0.5274040699005127,0.6525091528892517,0.03225269168615341,0.9522659778594971,0.5168455839157104,0.7988072037696838,0.10940933972597122,0.9820125102996826,0.5541834831237793,0.8005765676498413,0.18107788264751434,0.9815455079078674,0.5267540216445923,0.8199156522750854,0.11447452753782272,0.9626752734184265,0.5514259934425354,0.8190208673477173,0.18598133325576782,0.9379366636276245,0.5409457087516785,0.8465709090232849,-0.09523530304431915,0.9697620868682861,0.5425893068313599,0.840496838092804,-0.011725564487278461,0.958693265914917,177.3562952362531,172.4535628549936
0,1781580551,2,0.49897336959838867,0.23210114240646362,-0.6717607378959656,0.9999545812606812,0.4954262375831604,0.22059597074985504,-0.6602892279624939,0.9999133944511414,0.49552398920059204,0.22079408168792725,-0.6602433919906616,0.9999047517776489,0.49633997678756714,0.22124962508678436,-0.660276472568512,0.999908983707428,0.4998150169849396,0.2202702909708023,-0.6561798453330994,0.9999064207077026,0.5011693239212036,0.22031565010547638,-0.6562800407409668,0.9999033808708191,0.5022525787353516,0.2206612378358841,-0.6563467979431152,0.9999052882194519,0.49915948510169983,0.22573813796043396,-0.5220654010772705,0.9998716711997986,0.5054839849472046,0.2255636751651764,-0.5051830410957336,0.9998735785484314,0.4999453127384186,0.24370642006397247,-0.6057870388031006,0.9999306201934814,0.5012351870536804,0.2434685379266739,-0.6014291644096375,0.9999127984046936,0.5722525715827942,0.30670392513275146,-0.36480361223220825,0.9998772740364075,0.44496944546699524,0.31324198842048645,-0.33803504705429077,0.9998603463172913,0.6151354312896729,0.4180445373058319,-0.2294369488954544,0.9423683285713196,0.405300110578537,0.4201279282569885,-0.22628386318683624,0.9650527834892273,0.6630924940109253,0.5141335725784302,-0.30837947130203247,0.868888795375824,0.37833371758461,0.5199888348579407,-0.2995685040950775,0.9449537396430969,0.6708622574806213,0.5447115302085876,-0.3356802761554718,0.7852950096130371,0.3669535517692566,0.5522627830505371,-0.32906267046928406,0.913809597492218,0.6632517576217651,0.5468190312385559,-0.3939812183380127,0.7841079831123352,0.3819313645362854,0.5512880682945251,-0.391560435295105,0.905768096446991,0.6548426747322083,0.5352960228919983,-0.3327162563800812,0.7543366551399231,0.3914114832878113,0.540513813495636,-0.32584577798843384,0.8707098960876465,0.5551374554634094,0.48538482189178467,-0.026999978348612785,0.9996086359024048,0.4965760409832001,0.48079347610473633,0.02667083777487278,0.9995940327644348,0.5396324992179871,0.6533356308937073,-0.07222146540880203,0.9627907872200012,0.4898557662963867,0.6513773798942566,0.0031695279758423567,0.9535565972328186,0.5576190948486328,0.7989205121994019,0.07221884280443192,0.9812816381454468,0.4952363669872284,0.7926763296127319,0.15074899792671204,0.9807460904121399,0.551780104637146,0.8197013139724731,0.07173553854227066,0.9489890933036804,0.5132933855056763,0.8134205341339111,0.1530863344669342,0.9234753847122192,0.6127377152442932,0.8577587604522705,-0.14342384040355682,0.9688655734062195,0.44939905405044556,0.8424627780914307,-0.04914892092347145,0.9589454531669617,167.68245397088043,175.5632145631059
0,1781580551,3,0.4988005757331848,0.23739250004291534,-0.7418130040168762,0.9999571442604065,0.49774619936943054,0.22361597418785095,-0.7260347008705139,0.9999125599861145,0.5002991557121277,0.22365757822990417,-0.7259705662727356,0.9999046921730042,0.5038762092590332,0.22402898967266083,-0.7259926199913025,0.9999073147773743,0.4981604814529419,0.22363817691802979,-0.7219069004058838,0.9999085068702698,0.4974778890609741,0.2237270176410675,-0.7220127582550049,0.9999067187309265,0.4964374601840973,0.22421109676361084,-0.7220572233200073,0.9999081492424011,0.5102604627609253,0.22736608982086182,-0.5331934094429016,0.9998639225959778,0.49663856625556946,0.2280236929655075,-0.5201894044876099,0.9998759031295776,0.5017085075378418,0.24872581660747528,-0.6655800342559814,0.9999334216117859,0.4985658824443817,0.24833254516124725,-0.660793662071228,0.9999176263809204,0.5851656794548035,0.307388037443161,-0.3487599492073059,0.9998835921287537,0.4325657784938812,0.3151795566082001,-0.3432479798793793,0.9998722672462463,0.6303715109825134,0.417464941740036,-0.19059576094150543,0.9468413591384888,0.3921252489089966,0.42354992032051086,-0.21414530277252197,0.9675766825675964,0.6750903725624084,0.5088335871696472,-0.2935963273048401,0.8784563541412354,0.3635599613189697,0.5249922871589661,-0.31414705514907837,0.9488508105278015,0.6837152242660522,0.5405389666557312,-0.3236864507198334,0.7986851334571838,0.3536698818206787,0.5565292239189148,-0.3510131239891052,0.9185974597930908,0.6747839450836182,0.5432478189468384,-0.3930925726890564,0.7982795834541321,0.3690057098865509,0.5546593070030212,-0.41454464197158813,0.9116289615631104,0.6675401926040649,0.5322772264480591,-0.3232182562351227,0.7711589932441711,0.3779347538948059,0.5444076657295227,-0.3412172496318817,0.8796966075897217,0.5501477122306824,0.48508355021476746,-0.015400963835418224,0.9996047616004944,0.47745534777641296,0.48198044300079346,0.01500339899212122,0.9996095895767212,0.5600455403327942,0.6522936820983887,-0.0734514445066452,0.9643493294715881,0.47466158866882324,0.651033341884613,-0.025638513267040253,0.9564184546470642,0.5772494673728943,0.7994655966758728,0.07743128389120102,0.981315553188324,0.4808713495731354,0.7916043996810913,0.13430868089199066,0.9809935092926025,0.5606548190116882,0.8197115063667297,0.07731162011623383,0.9360589981079102,0.49890804290771484,0.8128030300140381,0.13602635264396667,0.9131356477737427,0.6229847073554993,0.8602070212364197,-0.1529538929462433,0.9688703417778015,0.43823856115341187,0.8458500504493713,-0.08883742243051529,0.9604528546333313,176.72017676619075,176.52380861041408
0,1781580551,4,0.4979298710823059,0.24129021167755127,-0.6503658890724182,0.99996018409729,0.4983082115650177,0.22676987946033478,-0.6418675184249878,0.9999156594276428,0.501751184463501,0.2265218049287796,-0.6417888402938843,0.9999083876609802,0.50616854429245,0.2265937179327011,-0.6417925953865051,0.9999101161956787,0.49562200903892517,0.22720202803611755,-0.637380838394165,0.9999132752418518,0.49358299374580383,0.22727718949317932,-0.6374354958534241,0.9999119639396667,0.4913553297519684,0.227783665060997,-0.6374298930168152,0.9999129176139832,0.514784038066864,0.2286095768213272,-0.4772454500198364,0.9998645186424255,0.49046218395233154,0.23046518862247467,-0.4621100425720215,0.9998810887336731,0.5020433664321899,0.2518826425075531,-0.5905047059059143,0.9999373555183411,0.49547335505485535,0.25155049562454224,-0.5851474404335022,0.9999232292175293,0.5887249112129211,0.30845919251441956,-0.3004020154476166,0.9998913407325745,0.42921918630599976,0.3160749673843384,-0.30104541778564453,0.9998829364776611,0.6327596306800842,0.4172223210334778,-0.14928171038627625,0.9510359764099121,0.39010173082351685,0.4245758056640625,-0.17079250514507294,0.9698370099067688,0.6772699356079102,0.5090324282646179,-0.20701441168785095,0.8883541822433472,0.36087778210639954,0.5266748666763306,-0.23165887594223022,0.9523707628250122,0.6842516660690308,0.5403971076011658,-0.22679758071899414,0.8134998679161072,0.3508738577365875,0.5571243166923523,-0.25950512290000916,0.9230462908744812,0.6760586500167847,0.5430660843849182,-0.29032042622566223,0.8134918808937073,0.3653671443462372,0.5556101202964783,-0.31647491455078125,0.9170242547988892,0.6692146062850952,0.5321913957595825,-0.23239342868328094,0.789070188999176,0.37316998839378357,0.5456467270851135,-0.25559720396995544,0.8881652355194092,0.5539447069168091,0.4850212335586548,-0.007015862502157688,0.999614417552948,0.4650748670101166,0.4831686317920685,0.006616170052438974,0.9996291995048523,0.5703905820846558,0.6514057517051697,-0.06938867270946503,0.9657582640647888,0.46789392828941345,0.6506946682929993,-0.03838539868593216,0.9590232372283936,0.5840848088264465,0.8019156455993652,0.0676504522562027,0.9811764359474182,0.4781864583492279,0.7919289469718933,0.09706737101078033,0.9812259674072266,0.5682075619697571,0.8205214738845825,0.06611856073141098,0.9224926233291626,0.49574151635169983,0.8128578066825867,0.09740351885557175,0.9027062654495239,0.6235969662666321,0.8622435331344604,-0.1465412974357605,0.9686124920845032,0.4369221329689026,0.8478098511695862,-0.10998181998729706,0.9617634415626526,179.5538472420276,176.79596460986392
0,1781580551,5,0.4970019459724426,0.24255137145519257,-0.5078945159912109,0.9999629259109497,0.4986027777194977,0.22767001390457153,-0.49725472927093506,0.999917209148407,0.5026388764381409,0.22734232246875763,-0.49718302488327026,0.9999107122421265,0.5076408982276917,0.2273399382829666,-0.4971029460430145,0.9999112486839294,0.4934973120689392,0.2283090054988861,-0.4907783567905426,0.9999168515205383,0.49073541164398193,0.22843769192695618,-0.4907954931259155,0.999916136264801,0.4879574775695801,0.22901703417301178,-0.49078041315078735,0.9999166131019592,0.5176397562026978,0.22896446287631989,-0.37540796399116516,0.9998610019683838,0.48665764927864075,0.23150946199893951,-0.3474329113960266,0.9998847842216492,0.5023454427719116,0.25345802307128906,-0.45467227697372437,0.9999406933784485,0.49335697293281555,0.2532503306865692,-0.44634443521499634,0.9999282956123352,0.590850830078125,0.3092648983001709,-0.2546510398387909,0.9998979568481445,0.4286496937274933,0.3166576623916626,-0.24535001814365387,0.99989253282547,0.6327430009841919,0.41722577810287476,-0.14281634986400604,0.9548654556274414,0.3902263045310974,0.42515599727630615,-0.13824449479579926,0.9720023274421692,0.6778336763381958,0.5100945234298706,-0.15797081589698792,0.8974075317382812,0.3601619303226471,0.5273217558860779,-0.15995444357395172,0.9557968974113464,0.6828581690788269,0.541174590587616,-0.16689036786556244,0.827587902545929,0.34836509823799133,0.5574058890342712,-0.17744265496730804,0.9277692437171936,0.6753823161125183,0.5434432029724121,-0.21640270948410034,0.827739953994751,0.36241328716278076,0.5561538934707642,-0.22082053124904633,0.9225112795829773,0.6692976355552673,0.5322336554527283,-0.17685456573963165,0.8059529066085815,0.37182527780532837,0.5464072823524475,-0.17816932499408722,0.8965625762939453,0.555646538734436,0.4850023686885834,-0.004280120600014925,0.9996288418769836,0.4608194828033447,0.4837910532951355,0.003778149140998721,0.9996500611305237,0.5723925232887268,0.6499803066253662,-0.03432716801762581,0.9670741558074951,0.4638582170009613,0.6497711539268494,-0.02875584177672863,0.9613955616950989,0.5863896012306213,0.8018572330474854,0.06417403370141983,0.9811593294143677,0.4755261540412903,0.7901391386985779,0.0751013532280922,0.981523334980011,0.5707677602767944,0.8200212717056274,0.06086495891213417,0.9090491533279419,0.49012306332588196,0.8107234835624695,0.07398605346679688,0.8924254775047302,0.6227637529373169,0.862213671207428,-0.12497753649950027,0.9685037136077881,0.43694794178009033,0.8478990793228149,-0.09839107096195221,0.963144063949585,179.46962074317645,176.29711808780232
0,1781580551,6,0.49663713574409485,0.2431390881538391,-0.44120028614997864,0.999966025352478,0.49926578998565674,0.22825337946414948,-0.435484915971756,0.9999217391014099,0.5039729475975037,0.2278950810432434,-0.4354458451271057,0.9999160766601562,0.5095522403717041,0.22785349190235138,-0.43540918827056885,0.9999160170555115,0.49248990416526794,0.22897255420684814,-0.42949020862579346,0.9999222159385681,0.48936912417411804,0.2291189283132553,-0.4295157790184021,0.9999218583106995,0.4863223731517792,0.22971506416797638,-0.4295176863670349,0.9999219179153442,0.5204113721847534,0.2291896492242813,-0.33469653129577637,0.9998663663864136,0.4839397072792053,0.2321525514125824,-0.30934572219848633,0.9998919367790222,0.5028343796730042,0.2543041706085205,-0.3979186415672302,0.9999454617500305,0.4921688139438629,0.25419607758522034,-0.3904188573360443,0.9999344348907471,0.5920099020004272,0.3100995719432831,-0.23604388535022736,0.9999054670333862,0.427594929933548,0.3173694610595703,-0.22259685397148132,0.9999014139175415,0.6333858966827393,0.4172333776950836,-0.13056239485740662,0.9587374925613403,0.3888712525367737,0.42581790685653687,-0.11835820972919464,0.9742448925971985,0.6761960983276367,0.510653555393219,-0.13373862206935883,0.9062579870223999,0.3572019934654236,0.5280181169509888,-0.13637800514698029,0.959226667881012,0.6814137101173401,0.5413388609886169,-0.14301027357578278,0.8418020009994507,0.34640344977378845,0.5578593611717224,-0.15251696109771729,0.9328517913818359,0.6745038032531738,0.5436294078826904,-0.19029374420642853,0.841998815536499,0.36113905906677246,0.5570195317268372,-0.19412842392921448,0.9282020330429077,0.6688023209571838,0.5323328971862793,-0.1513194590806961,0.822431743144989,0.37011393904685974,0.5475403070449829,-0.1536184400320053,0.9048469662666321,0.5578987002372742,0.4850938320159912,-0.0037114969454705715,0.9996501207351685,0.45799869298934937,0.4842034578323364,0.0031657337676733732,0.9996729493141174,0.5732088685035706,0.6497046947479248,-0.025477642193436623,0.9685409665107727,0.46201997995376587,0.6496170163154602,-0.022856365889310837,0.9637203216552734,0.589105486869812,0.8026139736175537,0.04874592274427414,0.9813733100891113,0.47475874423980713,0.788974940776825,0.055149439722299576,0.9819304943084717,0.5732592940330505,0.8205080628395081,0.043036412447690964,0.8990416526794434,0.48928698897361755,0.8095250129699707,0.05171610042452812,0.8846335411071777,0.622459352016449,0.8626355528831482,-0.12059613317251205,0.9687976241111755,0.4374418258666992,0.8484218716621399,-0.10254297405481339,0.9646327495574951,179.37848156987135,176.16969961941487
0,1781580551,7,0.4965304136276245,0.24434338510036469,-0.40707388520240784,0.9999691843986511,0.5001624822616577,0.2293490320444107,-0.4015023410320282,0.9999279975891113,0.5055428147315979,0.2289232462644577,-0.4014724791049957,0.9999229907989502,0.5116444826126099,0.22876396775245667,-0.4014267027378082,0.9999227523803711,0.49177613854408264,0.23002749681472778,-0.3964366614818573,0.9999286532402039,0.4883045554161072,0.2301066815853119,-0.3964413106441498,0.9999284148216248,0.4849254786968231,0.23060469329357147,-0.3964284658432007,0.9999282360076904,0.5226497054100037,0.22953277826309204,-0.30458635091781616,0.9998762607574463,0.48130929470062256,0.23273681104183197,-0.2834175229072571,0.9999006390571594,0.5034400820732117,0.25545620918273926,-0.3660281300544739,0.9999504089355469,0.49136072397232056,0.25512033700942993,-0.3598003685474396,0.9999405145645142,0.5935161113739014,0.3107118308544159,-0.21614478528499603,0.9999134540557861,0.4259240925312042,0.31755003333091736,-0.201323464512825,0.9999096989631653,0.6344841718673706,0.41735216975212097,-0.1160346269607544,0.9624027013778687,0.38927245140075684,0.42610153555870056,-0.09786489605903625,0.9762915372848511,0.6786845326423645,0.5112417340278625,-0.11914471536874771,0.9146983623504639,0.35656771063804626,0.5287621021270752,-0.11605621129274368,0.9623787999153137,0.6829203963279724,0.5420297384262085,-0.12826526165008545,0.8555781245231628,0.3460961580276489,0.5584068298339844,-0.13038504123687744,0.9376234412193298,0.6748818159103394,0.544426679611206,-0.17439359426498413,0.8557983040809631,0.36021488904953003,0.5577793717384338,-0.17295466363430023,0.9335222840309143,0.6692662835121155,0.5343313217163086,-0.13616855442523956,0.838196337223053,0.3684845268726349,0.5484904050827026,-0.13353337347507477,0.9125239253044128,0.5598415732383728,0.4850720167160034,-0.005029227118939161,0.9996758103370667,0.45760712027549744,0.48418256640434265,0.004494169726967812,0.9996974468231201,0.5730900168418884,0.6483330130577087,-0.026832740753889084,0.97026127576828,0.4629591703414917,0.6489875912666321,-0.01877613365650177,0.9660296440124512,0.5902448892593384,0.803175687789917,0.0325617790222168,0.9820566177368164,0.4760488271713257,0.7872341275215149,0.04570946842432022,0.9826250076293945,0.5749858617782593,0.8209015130996704,0.02545064128935337,0.8939767479896545,0.49066346883773804,0.8087173104286194,0.0410715751349926,0.8813726902008057,0.618985652923584,0.8623975515365601,-0.12125538289546967,0.9698807597160339,0.4370463192462921,0.8482792973518372,-0.10399884730577469,0.96650230884552,178.3173582008939,176.4511928229118
0,1781580551,8,0.4963265359401703,0.2447299361228943,-0.3880777359008789,0.9999720454216003,0.5004550814628601,0.2297818511724472,-0.3829229176044464,0.9999337792396545,0.5060336589813232,0.22933638095855713,-0.38291633129119873,0.9999294281005859,0.5122288465499878,0.2291327714920044,-0.38289085030555725,0.9999290108680725,0.49103787541389465,0.23039287328720093,-0.3779851496219635,0.9999344944953918,0.48740482330322266,0.23042160272598267,-0.3779914975166321,0.9999343752861023,0.4839179515838623,0.23083508014678955,-0.3779929578304291,0.9999339580535889,0.5233114361763,0.22964541614055634,-0.2898215055465698,0.9998855590820312,0.4802214503288269,0.23286353051662445,-0.26911765336990356,0.9999085068702698,0.5037561058998108,0.25579217076301575,-0.34887534379959106,0.9999549388885498,0.4906429052352905,0.2553150951862335,-0.34284448623657227,0.9999460577964783,0.5945277810096741,0.3109017014503479,-0.20544834434986115,0.9999207854270935,0.42582643032073975,0.31769391894340515,-0.1944371461868286,0.9999170899391174,0.6342942714691162,0.4175362288951874,-0.10775398463010788,0.965735912322998,0.3894116282463074,0.42636173963546753,-0.09460391104221344,0.9781567454338074,0.6785721778869629,0.5114744901657104,-0.10676676034927368,0.9223456382751465,0.35657572746276855,0.529365599155426,-0.11322120577096939,0.9652305841445923,0.6828120350837708,0.5422844886779785,-0.11509522795677185,0.8681134581565857,0.34581536054611206,0.5588786602020264,-0.12717881798744202,0.9419842958450317,0.6746309995651245,0.5447770357131958,-0.160702645778656,0.8683467507362366,0.3600882589817047,0.5583292841911316,-0.1695805937051773,0.9383640289306641,0.6689566373825073,0.5352368354797363,-0.12352384626865387,0.8524923920631409,0.36824560165405273,0.5492711663246155,-0.13072019815444946,0.919479489326477,0.560093879699707,0.48502954840660095,-0.00507220858708024,0.9997009634971619,0.4566376805305481,0.48414483666419983,0.0045265015214681625,0.9997208118438721,0.5742476582527161,0.6476823091506958,-0.02730657532811165,0.9717382192611694,0.462328165769577,0.6482592821121216,-0.01690632477402687,0.9681025147438049,0.5911641120910645,0.8033685684204102,0.02271059900522232,0.9826698899269104,0.4768935441970825,0.7850421071052551,0.03809051960706711,0.9833210110664368,0.5752237439155579,0.8212551474571228,0.014904030598700047,0.8900394439697266,0.491819828748703,0.8069865107536316,0.03267832100391388,0.8790599703788757,0.6201791763305664,0.8627575635910034,-0.12294282764196396,0.9709311723709106,0.4382220506668091,0.848136842250824,-0.10630818456411362,0.9683335423469543,178.77197986583792,175.90761072466384
0,1781580551,9,0.4962846040725708,0.2451155036687851,-0.4270536005496979,0.9999744296073914,0.5007650852203369,0.23018428683280945,-0.42304542660713196,0.999937891960144,0.5064060688018799,0.22971783578395844,-0.4230134189128876,0.999934196472168,0.5125470161437988,0.22947396337985992,-0.4229896068572998,0.9999334812164307,0.4908073842525482,0.23075781762599945,-0.4172995090484619,0.9999389052391052,0.4872140884399414,0.23073740303516388,-0.417306512594223,0.9999389052391052,0.48380735516548157,0.23109523952007294,-0.41729316115379333,0.9999381899833679,0.5233523845672607,0.22980110347270966,-0.3259766697883606,0.9998916387557983,0.4802665412425995,0.23300036787986755,-0.3010629117488861,0.9999141097068787,0.5041074752807617,0.2560364305973053,-0.38586437702178955,0.9999586939811707,0.4904600977897644,0.2555513381958008,-0.3787515163421631,0.999950647354126,0.5942535400390625,0.3110646903514862,-0.23164916038513184,0.9999269843101501,0.42701420187950134,0.3177545666694641,-0.21399690210819244,0.999923586845398,0.6336644887924194,0.4175890386104584,-0.12813520431518555,0.968618631362915,0.3900853395462036,0.4264381229877472,-0.10880603641271591,0.9796868562698364,0.677983820438385,0.5117979645729065,-0.12940452992916107,0.9290072917938232,0.35768231749534607,0.5292851328849792,-0.12672202289104462,0.9676533937454224,0.6827167868614197,0.5425892472267151,-0.13934552669525146,0.8788867592811584,0.34595292806625366,0.5586176514625549,-0.14256985485553741,0.9455627202987671,0.674501359462738,0.5448849201202393,-0.18636471033096313,0.879154622554779,0.3603696823120117,0.5581693649291992,-0.1859637200832367,0.9423996806144714,0.668817400932312,0.535280704498291,-0.14663486182689667,0.8648713231086731,0.3689095079898834,0.5491766333580017,-0.14475706219673157,0.9253934621810913,0.5592793226242065,0.48508355021476746,-0.005433682817965746,0.9997190237045288,0.4565103054046631,0.48414134979248047,0.004882277455180883,0.9997380375862122,0.5743999481201172,0.6477317214012146,-0.03024163655936718,0.9729605317115784,0.462409645318985,0.6481963396072388,-0.016709960997104645,0.9698522090911865,0.5901541709899902,0.8064642548561096,0.031061092391610146,0.9830323457717896,0.4768250584602356,0.7855328321456909,0.05544348433613777,0.9837280511856079,0.5746266841888428,0.82342529296875,0.02484988607466221,0.8829845786094666,0.4916822612285614,0.8071985244750977,0.05217784643173218,0.8746479749679565,0.6199740767478943,0.863333523273468,-0.12335691601037979,0.9714098572731018,0.4372485280036926,0.8481183648109436,-0.09792143106460571,0.9696272015571594,179.6431994590414,176.06737845968664
0,1781580551,10,0.4962427318096161,0.24503041803836823,-0.44656050205230713,0.9999761581420898,0.5007568597793579,0.23017947375774384,-0.44447600841522217,0.9999390840530396,0.506165087223053,0.2297118902206421,-0.44443413615226746,0.9999358654022217,0.5119227170944214,0.22947105765342712,-0.44441527128219604,0.999934732913971,0.4908631145954132,0.2307240515947342,-0.43877506256103516,0.9999410510063171,0.4875012934207916,0.23068110644817352,-0.43880051374435425,0.9999412298202515,0.48440876603126526,0.2310141623020172,-0.43879932165145874,0.9999402165412903,0.5220479965209961,0.22985433042049408,-0.34361231327056885,0.9998908042907715,0.4816173017024994,0.2329457849264145,-0.3192148208618164,0.9999160170555115,0.5041267275810242,0.25578469038009644,-0.40584126114845276,0.9999611973762512,0.4905235171318054,0.25538170337677,-0.39885303378105164,0.9999539256095886,0.5929365754127502,0.31118613481521606,-0.23959018290042877,0.9999317526817322,0.42866599559783936,0.3177436590194702,-0.2283317595720291,0.9999294877052307,0.6323944330215454,0.41759681701660156,-0.131209596991539,0.9709746837615967,0.3908802568912506,0.42653438448905945,-0.12552708387374878,0.9810085296630859,0.6770915985107422,0.5118494629859924,-0.13792860507965088,0.9347015023231506,0.35909217596054077,0.5289415121078491,-0.14389823377132416,0.9698238968849182,0.6821476221084595,0.5426185131072998,-0.1466371715068817,0.8879806995391846,0.34669601917266846,0.5581120848655701,-0.1604968011379242,0.9487005472183228,0.6740967035293579,0.5448290705680847,-0.19517195224761963,0.8882800936698914,0.36085188388824463,0.5577768683433533,-0.20371703803539276,0.945942223072052,0.6687213182449341,0.5351695418357849,-0.15559130907058716,0.8753595948219299,0.36979058384895325,0.5487175583839417,-0.1617676466703415,0.9305625557899475,0.5577837228775024,0.48512375354766846,-0.0038574403151869774,0.9997302889823914,0.4570472836494446,0.4841167628765106,0.0032476603519171476,0.9997514486312866,0.5732961893081665,0.6475353240966797,-0.03284844383597374,0.9737415909767151,0.46211639046669006,0.6481149792671204,-0.025730960071086884,0.9712198376655579,0.5891661643981934,0.8070570230484009,0.03545393794775009,0.9831019639968872,0.47701990604400635,0.7862792015075684,0.05734633654356003,0.9839224219322205,0.5729606747627258,0.8242967128753662,0.030249258503317833,0.8730122447013855,0.4915480315685272,0.8077836632728577,0.05493522062897682,0.8671159744262695,0.6224371790885925,0.8631040453910828,-0.12609872221946716,0.971574604511261,0.4381435215473175,0.848868727684021,-0.1029125228524208,0.9706013798713684,179.7745965918188,175.61383803499425
