class,timestamp,frame_idx,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,l_knee_angle,r_knee_angle
1,1781582990,1,0.44456350803375244,0.554766058921814,-0.15799559652805328,0.9999980926513672,0.46229761838912964,0.5454575419425964,-0.14367014169692993,0.9999988079071045,0.46994447708129883,0.5455801486968994,-0.14343686401844025,0.9999980926513672,0.47737041115760803,0.5460345149040222,-0.14325624704360962,0.9999974966049194,0.44497150182724,0.544346809387207,-0.10433082282543182,0.9999992847442627,0.44019898772239685,0.5436974167823792,-0.10446103662252426,0.9999991655349731,0.43581652641296387,0.5429442524909973,-0.10449475049972534,0.9999994039535522,0.5038846135139465,0.5540760159492493,-0.04713837429881096,0.9999929666519165,0.4540427625179291,0.5471150279045105,0.12404788285493851,0.9999988079071045,0.458008348941803,0.5698636174201965,-0.125102236866951,0.9999973773956299,0.4407952129840851,0.5678950548171997,-0.07671034336090088,0.9999988079071045,0.5771784782409668,0.6125974655151367,-0.11882593482732773,0.9993576407432556,0.43225908279418945,0.6188779473304749,0.23548251390457153,0.9999752044677734,0.49571692943573,0.668266773223877,-0.32084304094314575,0.987951934337616,0.2824031412601471,0.6775763630867004,-0.03249451890587807,0.9934749007225037,0.3988248109817505,0.6024124622344971,-0.35161253809928894,0.9820007681846619,0.3477787971496582,0.6058588027954102,-0.3637050986289978,0.9795799255371094,0.38137948513031006,0.5864683985710144,-0.3919147551059723,0.9569097757339478,0.35686489939689636,0.587218165397644,-0.408949613571167,0.9116406440734863,0.3887559771537781,0.5827142596244812,-0.36921533942222595,0.9489277005195618,0.36792194843292236,0.5855877995491028,-0.35726630687713623,0.8851500749588013,0.3971872925758362,0.5874074697494507,-0.34228286147117615,0.921133279800415,0.373626708984375,0.5926518440246582,-0.3493630290031433,0.8652626276016235,0.6729079484939575,0.7345550656318665,-0.12378160655498505,0.9999407529830933,0.5726368427276611,0.7449089288711548,0.12359530478715897,0.9999616146087646,0.5694433450698853,0.7370919585227966,-0.7224041223526001,0.9970222115516663,0.395156592130661,0.7491574883460999,-0.2803502380847931,0.9675756692886353,0.6601434946060181,0.8709757924079895,-0.774596095085144,0.9946112632751465,0.45211443305015564,0.8690870404243469,-0.32305192947387695,0.9726024866104126,0.6816298961639404,0.8925630450248718,-0.7847774028778076,0.9887133836746216,0.47774583101272583,0.888373076915741,-0.3337302803993225,0.966408908367157,0.5933411717414856,0.893990159034729,-0.9799429178237915,0.9969571828842163,0.35988563299179077,0.892722487449646,-0.4939139187335968,0.983259916305542,57.288741601027816,65.96696828329051
1,1781582990,2,0.44408178329467773,0.5544021725654602,-0.15962712466716766,0.999996542930603,0.462298721075058,0.5454621911048889,-0.1494334489107132,0.999997615814209,0.46991539001464844,0.5456439852714539,-0.1491667628288269,0.9999967813491821,0.47733697295188904,0.5461093187332153,-0.14898869395256042,0.9999956488609314,0.44517457485198975,0.5443460941314697,-0.11007130891084671,0.9999985098838806,0.44081076979637146,0.5437177419662476,-0.11022616177797318,0.9999986290931702,0.43675050139427185,0.543045163154602,-0.11028969287872314,0.9999989867210388,0.5038919448852539,0.5539542436599731,-0.07756678014993668,0.99998939037323,0.4541815519332886,0.5471317768096924,0.09283066540956497,0.9999983310699463,0.4580090045928955,0.5688405632972717,-0.13449662923812866,0.9999953508377075,0.43980881571769714,0.5665208697319031,-0.08613304048776627,0.9999980926513672,0.5777546763420105,0.6121149659156799,-0.13603273034095764,0.999328076839447,0.4294687509536743,0.6194961071014404,0.19600456953048706,0.9999703764915466,0.5163460373878479,0.6681730151176453,-0.2845773696899414,0.9850992560386658,0.2829780876636505,0.6776446104049683,-0.05588151142001152,0.9920673966407776,0.4070601165294647,0.6021562814712524,-0.2704900801181793,0.9762860536575317,0.34638509154319763,0.6050344109535217,-0.371194064617157,0.9747069478034973,0.38589751720428467,0.5860780477523804,-0.30915433168411255,0.9471961855888367,0.3549235761165619,0.5859537124633789,-0.4140242636203766,0.8988912105560303,0.39611563086509705,0.5825079083442688,-0.28962579369544983,0.9378004670143127,0.3680218458175659,0.585374116897583,-0.3637009561061859,0.8716022968292236,0.4064283072948456,0.5874267816543579,-0.26359012722969055,0.9067548513412476,0.37406647205352783,0.5925306677818298,-0.35754120349884033,0.8515206575393677,0.6822702288627625,0.7344690561294556,-0.1256665140390396,0.9999291300773621,0.5825766921043396,0.7453848123550415,0.12553340196609497,0.9999512434005737,0.5682272911071777,0.7368770837783813,-0.694753110408783,0.9967206716537476,0.39518699049949646,0.7475564479827881,-0.2201600968837738,0.9623674750328064,0.6601331233978271,0.8707197904586792,-0.7093203067779541,0.9942932724952698,0.4521145820617676,0.8686226010322571,-0.24139593541622162,0.9670017957687378,0.682645857334137,0.8924505114555359,-0.7121058702468872,0.9866768717765808,0.4799644947052002,0.8883446455001831,-0.24609892070293427,0.9616469740867615,0.5929405689239502,0.894304096698761,-0.9236645102500916,0.9965506792068481,0.35959285497665405,0.892855167388916,-0.396956205368042,0.9796928763389587,56.73339031014964,65.48016807544109
1,1781582990,3,0.44397786259651184,0.5543975830078125,-0.19205036759376526,0.999994158744812,0.4623046815395355,0.5456053614616394,-0.18549323081970215,0.9999958276748657,0.4698905944824219,0.545890212059021,-0.18522444367408752,0.9999948143959045,0.47732946276664734,0.5463979244232178,-0.18505708873271942,0.9999929666519165,0.44540834426879883,0.5443792343139648,-0.14472952485084534,0.9999972581863403,0.44120293855667114,0.5437508821487427,-0.14491678774356842,0.9999977350234985,0.4374660551548004,0.5430939793586731,-0.1450035125017166,0.9999983310699463,0.5043951869010925,0.5538047552108765,-0.11811188608407974,0.9999846816062927,0.4544569253921509,0.5470715761184692,0.05822836980223656,0.9999975562095642,0.4582538604736328,0.5683285593986511,-0.1707473248243332,0.9999927878379822,0.4393104016780853,0.5661494731903076,-0.12053590267896652,0.9999971389770508,0.5777480006217957,0.6116586923599243,-0.1708669811487198,0.9993136525154114,0.4287274181842804,0.6194983124732971,0.16500435769557953,0.9999656081199646,0.5224910974502563,0.6676380634307861,-0.29482999444007874,0.9819573163986206,0.2837243974208832,0.6767147779464722,-0.10416986793279648,0.9903029203414917,0.4094673991203308,0.6021567583084106,-0.2977522313594818,0.9714434146881104,0.3465513288974762,0.6038240194320679,-0.43926873803138733,0.9700220823287964,0.3870146870613098,0.5859805345535278,-0.339214563369751,0.9386375546455383,0.35485273599624634,0.5852634906768799,-0.4861457347869873,0.8872172832489014,0.39785173535346985,0.5825082063674927,-0.3184947967529297,0.9281563758850098,0.36849352717399597,0.5852892398834229,-0.4394870698451996,0.8595430254936218,0.40834569931030273,0.587611734867096,-0.29050469398498535,0.8941217064857483,0.37493813037872314,0.5924047827720642,-0.4283008873462677,0.8389702439308167,0.6870533227920532,0.7345321774482727,-0.12624026834964752,0.9999207258224487,0.5870014429092407,0.7453976273536682,0.12612392008304596,0.9999433159828186,0.5673945546150208,0.7364000082015991,-0.6977249383926392,0.9964165687561035,0.3952237367630005,0.7467541098594666,-0.21399559080600739,0.9571954011917114,0.6594482660293579,0.8702999353408813,-0.6974915266036987,0.9938843846321106,0.45202529430389404,0.8683218955993652,-0.21641911566257477,0.9611687660217285,0.6826708316802979,0.8923615217208862,-0.6988986730575562,0.9841638207435608,0.48166778683662415,0.8879140615463257,-0.22011278569698334,0.9562540650367737,0.592940092086792,0.894781768321991,-0.9128514528274536,0.9959827065467834,0.35729947686195374,0.892853856086731,-0.373287171125412,0.9759206175804138,56.38649416533184,65.36130813811556
1,1781582990,4,0.4452177584171295,0.5532011985778809,-0.19141297042369843,0.9999925494194031,0.4637807607650757,0.5451923608779907,-0.18275627493858337,0.9999946355819702,0.4712955951690674,0.5455127358436584,-0.18249225616455078,0.999993622303009,0.479175865650177,0.5460609197616577,-0.1823362559080124,0.9999913573265076,0.44851812720298767,0.5437054634094238,-0.14459234476089478,0.9999963641166687,0.4450678527355194,0.5428705215454102,-0.1447707861661911,0.999997079372406,0.4418409466743469,0.5420619249343872,-0.1448442041873932,0.9999977946281433,0.5074375867843628,0.55213463306427,-0.10712113976478577,0.9999819993972778,0.45621684193611145,0.5457732677459717,0.05606253445148468,0.999997079372406,0.4593723714351654,0.5664872527122498,-0.16749824583530426,0.9999908208847046,0.43932044506073,0.5644387602806091,-0.12084855884313583,0.9999963045120239,0.577139139175415,0.6100914478302002,-0.16091500222682953,0.9993103742599487,0.4257488548755646,0.619174063205719,0.15717099606990814,0.9999591112136841,0.5253332853317261,0.6667856574058533,-0.29206541180610657,0.9783194065093994,0.2837967872619629,0.6755028963088989,-0.10781308263540268,0.9877147674560547,0.4139706492424011,0.6021448373794556,-0.2712480127811432,0.9651647806167603,0.34787842631340027,0.6031676530838013,-0.42334315180778503,0.9615292549133301,0.3893485963344574,0.5856446027755737,-0.3077966868877411,0.9280756711959839,0.35564494132995605,0.5845816731452942,-0.4677811563014984,0.8676223754882812,0.3988829255104065,0.5824456214904785,-0.28952446579933167,0.9163881540298462,0.37043729424476624,0.5848017930984497,-0.4181777536869049,0.8390315175056458,0.40994954109191895,0.587624192237854,-0.2646809220314026,0.8797426223754883,0.37677672505378723,0.591850996017456,-0.41090142726898193,0.8184261918067932,0.6877970099449158,0.7341038584709167,-0.12571384012699127,0.999915599822998,0.5891240239143372,0.7452296614646912,0.1255960315465927,0.9999369382858276,0.564781129360199,0.736678957939148,-0.6614617109298706,0.9959931373596191,0.3952163755893707,0.7464466094970703,-0.17809125781059265,0.9511945247650146,0.6588268876075745,0.8703215718269348,-0.6669332981109619,0.9934343695640564,0.45209112763404846,0.8677669763565063,-0.18451960384845734,0.9552097916603088,0.6833228468894958,0.8927292823791504,-0.6690243482589722,0.9814999103546143,0.48263803124427795,0.8867549896240234,-0.18836238980293274,0.9503322839736938,0.5926700830459595,0.8956465721130371,-0.8831753134727478,0.9954144358634949,0.35601937770843506,0.8927176594734192,-0.33660367131233215,0.9720399379730225,56.06473401756211,65.24248654994844
1,1781582990,5,0.44819942116737366,0.5499314069747925,-0.1958649456501007,0.9999917149543762,0.46687477827072144,0.5423542261123657,-0.18282507359981537,0.9999939799308777,0.47455549240112305,0.5426346063613892,-0.18256068229675293,0.9999930262565613,0.4831591844558716,0.5432061553001404,-0.18240436911582947,0.9999904632568359,0.4525090157985687,0.5406694412231445,-0.14815175533294678,0.9999958872795105,0.44924697279930115,0.5398126840591431,-0.14833170175552368,0.9999967813491821,0.4460070729255676,0.5390112400054932,-0.14840179681777954,0.9999974966049194,0.5104982852935791,0.5490492582321167,-0.09548822045326233,0.9999806880950928,0.4600522220134735,0.5426251888275146,0.055945537984371185,0.9999969601631165,0.4608042538166046,0.5628683567047119,-0.16688208281993866,0.9999895691871643,0.4409604072570801,0.5604575872421265,-0.12490949779748917,0.9999958872795105,0.5770308375358582,0.6075878143310547,-0.1548694223165512,0.9993232488632202,0.4228827953338623,0.6180240511894226,0.15065862238407135,0.9999562501907349,0.5230052471160889,0.6633104681968689,-0.288038432598114,0.9758180379867554,0.28393396735191345,0.6742638349533081,-0.12635894119739532,0.9860047698020935,0.41767844557762146,0.600903332233429,-0.2692452669143677,0.9598976373672485,0.349094957113266,0.601061224937439,-0.42591458559036255,0.9540982842445374,0.39023643732070923,0.5834327340126038,-0.30384039878845215,0.9192370772361755,0.35726675391197205,0.5824034214019775,-0.46851298213005066,0.8492223024368286,0.4003297686576843,0.58104407787323,-0.28532058000564575,0.9065043330192566,0.3721287250518799,0.5829386711120605,-0.4131619334220886,0.8194693326950073,0.41209250688552856,0.586898684501648,-0.2627853453159332,0.8678292632102966,0.3780438303947449,0.5902189016342163,-0.4109061062335968,0.7991507053375244,0.6906152963638306,0.7327103018760681,-0.12355253100395203,0.999915599822998,0.5926936864852905,0.7443591356277466,0.12337440997362137,0.9999351501464844,0.562508761882782,0.736793041229248,-0.6495359539985657,0.9955222606658936,0.39524129033088684,0.7462506294250488,-0.16965298354625702,0.9448716044425964,0.6588327884674072,0.8702170252799988,-0.6697633862495422,0.9930787682533264,0.4513368308544159,0.8661178350448608,-0.18135641515254974,0.9503287076950073,0.6868482232093811,0.8928324580192566,-0.6730376482009888,0.9796193242073059,0.48260700702667236,0.8843008875846863,-0.18551069498062134,0.945877730846405,0.592033326625824,0.8961789011955261,-0.8865340352058411,0.9950449466705322,0.3560712933540344,0.8926668167114258,-0.33311980962753296,0.9689271450042725,55.99839088157476,65.47016014888885
1,1781582990,6,0.45083218812942505,0.545418918132782,-0.2065659612417221,0.9999909996986389,0.46966248750686646,0.5380391478538513,-0.19116812944412231,0.9999933838844299,0.4772976338863373,0.5381376147270203,-0.1909187138080597,0.9999924898147583,0.4861237704753876,0.5385961532592773,-0.19077856838703156,0.9999896883964539,0.45497098565101624,0.5366111993789673,-0.1586730182170868,0.9999954700469971,0.45175981521606445,0.5358836054801941,-0.15886470675468445,0.9999964833259583,0.44867122173309326,0.5352996587753296,-0.15892738103866577,0.9999971985816956,0.5128992795944214,0.5445965528488159,-0.09395860880613327,0.999979555606842,0.46399956941604614,0.5390316247940063,0.046911172568798065,0.9999967813491821,0.4625729024410248,0.5589019060134888,-0.17452092468738556,0.999988317489624,0.44405609369277954,0.5561293363571167,-0.13526716828346252,0.9999954104423523,0.5771734118461609,0.6045490503311157,-0.15077199041843414,0.999334990978241,0.4220035970211029,0.6166865825653076,0.14311246573925018,0.9999521970748901,0.5212599635124207,0.6581710577011108,-0.2921697199344635,0.9734544157981873,0.2845989465713501,0.6712656617164612,-0.13580308854579926,0.9846171140670776,0.4185353219509125,0.5995816588401794,-0.2837892174720764,0.955376386642456,0.35028350353240967,0.5976192951202393,-0.43733546137809753,0.9483942985534668,0.39031660556793213,0.5819047689437866,-0.32018402218818665,0.9118782877922058,0.35747820138931274,0.5795806050300598,-0.48135054111480713,0.8352147340774536,0.4013780355453491,0.5799855589866638,-0.30115172266960144,0.8984525799751282,0.37248653173446655,0.5799219608306885,-0.42480847239494324,0.8047922849655151,0.4132467806339264,0.586222767829895,-0.2770595848560333,0.8580634593963623,0.3783247768878937,0.5871707201004028,-0.4222874641418457,0.7845081090927124,0.6910679936408997,0.7301194071769714,-0.1232413500547409,0.9999158978462219,0.5939676761627197,0.7424432039260864,0.12305600196123123,0.9999329447746277,0.5587710738182068,0.7375420331954956,-0.6574236154556274,0.9952357411384583,0.3952805697917938,0.7463256120681763,-0.16544988751411438,0.9398381114006042,0.6587527394294739,0.8700684309005737,-0.6734098196029663,0.9928203821182251,0.4493615925312042,0.8660062551498413,-0.17175593972206116,0.9457014799118042,0.6888243556022644,0.8928453326225281,-0.6761080026626587,0.9780914783477783,0.4821423292160034,0.8843288421630859,-0.17551814019680023,0.9408802390098572,0.591789186000824,0.8969755172729492,-0.8872865438461304,0.9946993589401245,0.35585251450538635,0.8927205801010132,-0.3233778178691864,0.9656485319137573,56.17932385013691,66.80228178769664
1,1781582990,7,0.4528759717941284,0.5407503247261047,-0.20411957800388336,0.9999906420707703,0.47222429513931274,0.533564031124115,-0.18830670416355133,0.999993085861206,0.479748398065567,0.533617377281189,-0.18806569278240204,0.9999923706054688,0.4885730445384979,0.534015953540802,-0.18793712556362152,0.9999895095825195,0.4571325182914734,0.5324822664260864,-0.15728174149990082,0.999995231628418,0.4536900818347931,0.5321369171142578,-0.1574644297361374,0.9999963045120239,0.4505385160446167,0.5318536162376404,-0.15751239657402039,0.9999970197677612,0.5147661566734314,0.5413612723350525,-0.09035193920135498,0.999979555606842,0.46620139479637146,0.535653829574585,0.043541356921195984,0.9999967217445374,0.46427786350250244,0.5551396608352661,-0.17123250663280487,0.9999875426292419,0.4461536109447479,0.5516720414161682,-0.13389450311660767,0.9999950528144836,0.5775372982025146,0.6031666994094849,-0.14866940677165985,0.9993551969528198,0.42180314660072327,0.6136733889579773,0.13567468523979187,0.9999458193778992,0.5203520059585571,0.6575578451156616,-0.26982054114341736,0.9724030494689941,0.28623947501182556,0.668362021446228,-0.13143405318260193,0.9827916622161865,0.41784194111824036,0.5988242030143738,-0.2198861837387085,0.950872540473938,0.3528495132923126,0.5952039957046509,-0.4280168414115906,0.9379273653030396,0.3901241421699524,0.5809499025344849,-0.24510887265205383,0.9040734171867371,0.3576819598674774,0.57747483253479,-0.46155497431755066,0.8125666975975037,0.40143123269081116,0.5791893005371094,-0.22950683534145355,0.8900027275085449,0.3728228211402893,0.5778313875198364,-0.39918941259384155,0.7812850475311279,0.41313713788986206,0.5855041742324829,-0.2131410837173462,0.848497748374939,0.37880849838256836,0.5852164030075073,-0.4092751741409302,0.7619357109069824,0.6912622451782227,0.7276851534843445,-0.12067607045173645,0.9999165534973145,0.5954590439796448,0.7402133345603943,0.1204986497759819,0.9999309182167053,0.5568272471427917,0.7385056018829346,-0.632003128528595,0.9951820373535156,0.3952546715736389,0.7463470697402954,-0.15110498666763306,0.9374403357505798,0.6587350368499756,0.8698996305465698,-0.6456051468849182,0.9927727580070496,0.4490234851837158,0.8660155534744263,-0.1684158742427826,0.9432364106178284,0.6906284689903259,0.8929193615913391,-0.647616982460022,0.9773088097572327,0.48207974433898926,0.884374737739563,-0.1733233630657196,0.9373630285263062,0.591905415058136,0.8977912068367004,-0.8505024313926697,0.9944801330566406,0.3544594347476959,0.8926748037338257,-0.3166184723377228,0.9634856581687927,56.804952203638365,67.55975680519516
1,1781582990,8,0.4534094035625458,0.5368244051933289,-0.22270376980304718,0.9999902844429016,0.4736952483654022,0.5294064283370972,-0.20348258316516876,0.9999927282333374,0.4815787971019745,0.5293240547180176,-0.20325514674186707,0.9999921321868896,0.4905106723308563,0.5295647978782654,-0.2031291127204895,0.9999892115592957,0.45785069465637207,0.5286816358566284,-0.17611442506313324,0.9999948740005493,0.4542451500892639,0.5286353826522827,-0.17629677057266235,0.9999960660934448,0.4508195221424103,0.5285531878471375,-0.17633545398712158,0.9999967813491821,0.5166398882865906,0.5375879406929016,-0.09305258840322495,0.9999793767929077,0.46659407019615173,0.5319691896438599,0.024770230054855347,0.9999966025352478,0.4650357663631439,0.5516425967216492,-0.18559680879116058,0.9999866485595703,0.4466754198074341,0.548023521900177,-0.1527610421180725,0.9999945163726807,0.5778026580810547,0.6012077331542969,-0.1470590978860855,0.9993776082992554,0.42200589179992676,0.610380232334137,0.11323750019073486,0.9999375939369202,0.5202011466026306,0.652792751789093,-0.2782229781150818,0.9712563753128052,0.28775346279144287,0.6644489765167236,-0.16898205876350403,0.9813640117645264,0.41714850068092346,0.5933040380477905,-0.25337618589401245,0.9481067061424255,0.35415077209472656,0.5907315015792847,-0.45001623034477234,0.9293730854988098,0.3899790346622467,0.5758019089698792,-0.2856540381908417,0.8993951082229614,0.35853585600852966,0.5737186670303345,-0.49093925952911377,0.7936158180236816,0.40250930190086365,0.5733776092529297,-0.2675601840019226,0.8850667476654053,0.3736882507801056,0.5740145444869995,-0.43126919865608215,0.7616591453552246,0.41405877470970154,0.5799540877342224,-0.24613481760025024,0.8424050211906433,0.37947070598602295,0.5816481709480286,-0.4336526095867157,0.7426376938819885,0.690881073474884,0.724014163017273,-0.11814872175455093,0.9999158978462219,0.5948893427848816,0.7357841730117798,0.11798097938299179,0.9999273419380188,0.5548091530799866,0.7405010461807251,-0.6443657875061035,0.995189368724823,0.39458411931991577,0.7463693022727966,-0.16465531289577484,0.9363853931427002,0.6586693525314331,0.8698463439941406,-0.6576119661331177,0.9928733110427856,0.44806739687919617,0.8656046986579895,-0.1657741814851761,0.94197016954422,0.6912534236907959,0.8929192423820496,-0.6606337428092957,0.9766687750816345,0.4820397198200226,0.8841463327407837,-0.16959793865680695,0.9345512986183167,0.5922685265541077,0.8982469439506531,-0.871981143951416,0.9944210648536682,0.3528403043746948,0.892525315284729,-0.3167153000831604,0.9621574282646179,58.14508690929484,68.86626604553886
1,1781582990,9,0.45317894220352173,0.5343486666679382,-0.22527112066745758,0.9999897480010986,0.4733871817588806,0.5268599390983582,-0.20900189876556396,0.9999921917915344,0.4811994433403015,0.5268347859382629,-0.20877857506275177,0.999991774559021,0.49004021286964417,0.52702796459198,-0.20865054428577423,0.9999887943267822,0.4576200246810913,0.5260288715362549,-0.17871880531311035,0.9999943971633911,0.4540143311023712,0.5259746313095093,-0.17890261113643646,0.9999957084655762,0.450567364692688,0.5259460210800171,-0.17894761264324188,0.9999964237213135,0.5167686939239502,0.5350658297538757,-0.10880518704652786,0.9999787211418152,0.4666132926940918,0.5289878249168396,0.020702755078673363,0.9999963641166687,0.46495237946510315,0.5492452383041382,-0.19225284457206726,0.99998539686203,0.44653573632240295,0.5454810857772827,-0.15549591183662415,0.9999938011169434,0.5783782005310059,0.5995026230812073,-0.15436361730098724,0.999387800693512,0.422136127948761,0.6068093180656433,0.10574857145547867,0.9999281764030457,0.518642783164978,0.6488363146781921,-0.2828637957572937,0.9703368544578552,0.2882252335548401,0.6608547568321228,-0.16952520608901978,0.9803558588027954,0.4165808856487274,0.5891570448875427,-0.25839197635650635,0.9462906122207642,0.3544786274433136,0.5882318019866943,-0.45194342732429504,0.923171877861023,0.39030343294143677,0.5708049535751343,-0.290888249874115,0.8963440656661987,0.35858312249183655,0.5708905458450317,-0.49481862783432007,0.7796056270599365,0.40609821677207947,0.5675557851791382,-0.26980334520339966,0.8819301128387451,0.37364616990089417,0.5708903670310974,-0.4378175437450409,0.7473846673965454,0.4173774719238281,0.5745481848716736,-0.24691495299339294,0.8382294774055481,0.37943440675735474,0.5787124633789062,-0.4368587136268616,0.728513777256012,0.690447986125946,0.721498966217041,-0.11708927154541016,0.9999130368232727,0.5941798090934753,0.7314196228981018,0.11694767326116562,0.9999219179153442,0.5535057783126831,0.741740345954895,-0.64972323179245,0.9951950311660767,0.3944081962108612,0.7460882067680359,-0.17317964136600494,0.9360291957855225,0.6586167216300964,0.8698495626449585,-0.6643036603927612,0.9929743409156799,0.4473191201686859,0.8655654191970825,-0.16896241903305054,0.9411464929580688,0.6921782493591309,0.8929132223129272,-0.6679540872573853,0.9762988686561584,0.4820164442062378,0.8841322064399719,-0.17239737510681152,0.9327257871627808,0.5927846431732178,0.8986689448356628,-0.8819720149040222,0.9943636655807495,0.3522353172302246,0.8923929333686829,-0.3201022744178772,0.9611979126930237,59.03982524779484,70.31317317818468
1,1781582990,10,0.4529821276664734,0.5300027132034302,-0.23444682359695435,0.9999887347221375,0.47314363718032837,0.5219736099243164,-0.21826785802841187,0.999991238117218,0.48111724853515625,0.5218445062637329,-0.21804316341876984,0.9999909996986389,0.4898085296154022,0.5216978192329407,-0.2179129272699356,0.9999878406524658,0.4575325548648834,0.521965503692627,-0.1886015087366104,0.999993622303009,0.45383280515670776,0.5220542550086975,-0.1887856423854828,0.9999951124191284,0.4503510892391205,0.5219923853874207,-0.18883861601352692,0.9999958276748657,0.5164692997932434,0.5290087461471558,-0.11665068566799164,0.9999772310256958,0.46652403473854065,0.5247838497161865,0.010007782839238644,0.9999959468841553,0.4649167060852051,0.5445265173912048,-0.20075736939907074,0.999983549118042,0.446426123380661,0.5412791967391968,-0.16471819579601288,0.9999927282333374,0.5795183181762695,0.5911266207695007,-0.1576816886663437,0.9993759393692017,0.4236140847206116,0.6024230122566223,0.09888610988855362,0.9999158382415771,0.5162968635559082,0.642747163772583,-0.28597256541252136,0.9692824482917786,0.2882630527019501,0.6563974022865295,-0.17526522278785706,0.9796745181083679,0.4164975881576538,0.5850659608840942,-0.26479655504226685,0.9438590407371521,0.3550582826137543,0.5852887034416199,-0.45085567235946655,0.9172669053077698,0.39262357354164124,0.568010151386261,-0.2938457727432251,0.8921467661857605,0.35888755321502686,0.5681010484695435,-0.4917422831058502,0.7659718990325928,0.41240060329437256,0.5638018250465393,-0.2738673686981201,0.8774102330207825,0.37414056062698364,0.5680983662605286,-0.43276679515838623,0.7328377366065979,0.42309096455574036,0.5703197717666626,-0.2556802034378052,0.8325541019439697,0.3799858093261719,0.5756374597549438,-0.4346742331981659,0.713956356048584,0.6902700662612915,0.7181698679924011,-0.11605802923440933,0.9999087452888489,0.5949617624282837,0.7291902303695679,0.11590472608804703,0.9999151825904846,0.5514305830001831,0.7418658137321472,-0.6420171856880188,0.9951736927032471,0.39387351274490356,0.7460319995880127,-0.16413989663124084,0.9358325600624084,0.6586344242095947,0.8699146509170532,-0.6619375348091125,0.9931002259254456,0.4473576545715332,0.8655773401260376,-0.15283256769180298,0.9398314952850342,0.6925366520881653,0.8930265307426453,-0.6668633222579956,0.9758894443511963,0.48204439878463745,0.884181797504425,-0.1563134640455246,0.9297732710838318,0.5929260849952698,0.8989802598953247,-0.8839167952537537,0.9943342208862305,0.3521553575992584,0.8923599123954773,-0.30394047498703003,0.9600158929824829,59.74900958416007,70.683962274771
